customer_id,customer_name,email,phone,registration_date,customer_segment,country,city,postal_code,lifetime_value
CUST_0212,Emily Rodriguez,emily.rodriguez74gmail.com,,12-Dec-2021,Corporate,USA,Chicago,60601,4623.1919101989415
CUST_0213,David Smith,david.smith8@gmail.com,+1-555-130-3607,11-Feb-2021,Wholesale,France,Lyon,69001,4803.57281282517
CUST_0214,Robert Miller,robert.miller11@gmail.com,(555) 337-2581,2021.10.07,Wholesale,France,Lyon,69001,3921.904262953174
CUST_0215,  Robert Garcia ,robert.garcia96@gmail.com,(555) 781-2740,07-Feb-2023,Retail,USA,Los Angeles,90001,9670.39078618276
CUST_0216,  William Smith ,william.smith37@gmail.com,,02/17/2023,Wholesale,USA,New York,10001,7001.945917474469
CUST_0217,John Jones,john.jones71@gmail.com,5554314793,2022-11-04,Retail,Canada,Toronto,M5H 2N2,923.9083554599157
CUST_0218,Emily Martinez,emily.martinez64@gmail.com,(555) 890-4876,04/15/2022,Retail,France,Paris,75001,8643.300270798884
CUST_0219,Jessica Brown,jessica.brown2@gmail.com,5552073850,2022.11.07,Retail,Germany,Berlin,10115,4857.543414279054
CUST_0220,Sarah Martinez,sarah.martinez55@gmail.com,+1-555-845-7292,2021-03-24,Wholesale,UK,London,SW1A 1AA,780.663673582626
CUST_0221,William Martinez,,(555) 873-7882,07-Dec-2021,Retail,USA,Chicago,60601,5542.200826116779
CUST_0222,Emily Brown,emily.brown66gmail.com,5551652014,2022-07-19,Retail,Germany,Berlin,10115,4229.9263618594505
CUST_0223,David Davis,david.davis94@gmail.com,5557265103,02-Feb-2021,Corporate,Canada,Toronto,M5H 2N2,8789.719108139987
CUST_0224,Michael Johnson,michael.johnson18@gmail.com,555-217-1613,2021-05-14,Retail,Canada,Toronto,M5H 2N2,2119.546575732935
CUST_0225,Michael Williams,michael.williams62@gmail.com,+1-555-967-2194,2023.06.12,Wholesale,USA,Los Angeles,90001,8281.999633972611
CUST_0226,William Johnson,WILLIAM.JOHNSON64@GMAIL.COM,(555) 552-7132,2023.08.07,Retail,UK,Manchester,M1 1AE,5621.118042735982
CUST_0227,Robert Smith,robert.smith66@gmail.com,,02-Oct-2022,Retail,Germany,Berlin,10115,640.6420018133435
CUST_0228,Robert Jones,robert.jones88@gmail.com,555-278-6261,01/11/2021,Corporate,France,Lyon,69001,9721.268483122298
CUST_0229,William Jones,william.jones87@gmail.com,5552108364,2023-01-23,Retail,USA,Los Angeles,90001,5174.890916621679
CUST_0230,Michael Williams,michael.williams69@gmail.com,5554863182,08/11/2022,Retail,Germany,Berlin,10115,2979.6808568926667
CUST_0231,Ashley Jones,,555-752-4272,2021.01.20,Wholesale,UK,Manchester,M1 1AE,4747.127735693655
CUST_0232,John Garcia,john.garcia16@gmail.com,555-300-5136,2021-11-06,Wholesale,USA,Chicago,60601,8592.79205682314
CUST_0233,Jessica Williams,jessica.williams52@gmail.com,+1-555-602-8168,25-Jan-2022,Wholesale,Germany,London,,3118.540931412129
CUST_0234,John Williams,john.williams2@gmail.com,(555) 795-5687,24-Jul-2021,Retail,UK,Manchester,M1 1AE,2007.4963252183331
CUST_0235,  Sarah Martinez ,sarah.martinez79@gmail.com,555-330-4296,16-Jul-2023,Retail,UK,London,SW1A 1AA,1377.8053446157264
CUST_0236,John Martinez,john.martinez25@gmail.com,(555) 859-3655,2022-04-27,Corporate,Canada,Toronto,M5H 2N2,3048.8080440630915
CUST_0237,David Davis,david.davis96gmail.com,(555) 544-9659,2022-01-25,Wholesale,France,Lyon,69001,7822.47606169643
CUST_0238,Ashley Rodriguez,ashley.rodriguez1@gmail.com,,2022-02-02,Corporate,UK,Manchester,M1 1AE,4769.101015433091
CUST_0239,Sarah Johnson,sarah.johnson92@gmail.com,(555) 188-1397,2021.02.06,Corporate,USA,New York,,2352.067876566046
CUST_0240,Sarah Rodriguez,sarah.rodriguez55@gmail.com,(555) 744-2576,12/13/2022,Corporate,Canada,Toronto,,1745.231496136517
CUST_0241,  Emily Williams ,emily.williams90@gmail.com,(555) 308-1544,20-Nov-2022,Retail,USA,Los Angeles,90001,3394.021817452753
CUST_0242,William Johnson,william.johnson69@gmail.com,555-929-3302,04-Oct-2021,Retail,USA,New York,10001,9405.251291568518
CUST_0243,William Williams,william.williams96gmail.com,,15-Dec-2022,Corporate,Canada,Toronto,M5H 2N2,3495.9644546412414
CUST_0244,Robert Rodriguez,robert.rodriguez45@gmail.com,(555) 892-7685,2022.01.20,Retail,USA,Los Angeles,90001,9882.42835195089
CUST_0245,William Miller,william.miller32@gmail.com,555-681-9955,10-Dec-2021,Retail,Canada,Toronto,M5H 2N2,4903.7815120770265
CUST_0246,Jane Garcia,jane.garcia95@gmail.com,5559852179,11-Jan-2022,Corporate,France,Lyon,69001,1873.7227910724937
CUST_0247,Emily Brown,EMILY.BROWN85@GMAIL.COM,555-448-4036,2023-04-03,Corporate,France,Lyon,69001,8922.286908755743
CUST_0248,Sarah Garcia,sarah.garcia68@gmail.com,+1-555-798-9653,2022-06-09,Retail,USA,Los Angeles,90001,4657.518194034787
CUST_0249,Sarah Jones,sarah.jones88@gmail.com,,05/25/2023,Retail,Germany,Berlin,,7125.746300694792
CUST_0250,Emily Martinez,emily.martinez78@gmail.com,(555) 952-4399,2023.03.14,Retail,UK,Manchester,M1 1AE,9838.744673770603
CUST_0251,  William Davis ,william.davis6@gmail.com,,03/11/2022,Corporate,France,Paris,75001,596.7359681677426
CUST_0252,William Smith,william.smith78@gmail.com,,2022.02.21,VIP,UK,Manchester,,1057.2761418969146
CUST_0253,Jane Garcia,jane.garcia58@gmail.com,+1-555-465-3258,26-Dec-2022,Retail,USA,Los Angeles,90001,7232.5217404812865
CUST_0254,Jessica Brown,jessica.brown22@gmail.com,,2021-12-17,Retail,Canada,Toronto,M5H 2N2,2890.0675326251726
CUST_0255,Ashley Martinez,,555-549-8004,2021.05.16,Corporate,USA,New York,10001,1924.5838298059807
CUST_0256,Emily Smith,EMILY.SMITH98@GMAIL.COM,5557407162,08/24/2023,Retail,USA,Los Angeles,90001,489.68261021532203
CUST_0257,  Sarah Miller ,sarah.miller68@gmail.com,,2021-12-21,Wholesale,Germany,Berlin,10115,316.2824486633979
CUST_0258,Jane Miller,jane.miller29@gmail.com,(555) 682-2280,2023-01-07,VIP,USA,Chicago,60601,7767.40747088593
CUST_0259,David Rodriguez,david.rodriguez23@gmail.com,,2021-09-25,Retail,USA,Chicago,60601,1430.890930958545
CUST_0260,David Smith,,5554052653,20-Jul-2022,Wholesale,France,Lyon,69001,4730.434098114394
CUST_0261,William Garcia,william.garcia47@gmail.com,+1-555-220-9170,2021.07.17,Retail,USA,New York,10001,6098.378470276882
CUST_0262,William Rodriguez,william.rodriguez18@gmail.com,+1-555-336-1843,2022-05-16,Retail,USA,Los Angeles,90001,4340.6828256315775
CUST_0263,Jessica Davis,jessica.davis66gmail.com,(555) 715-9856,2021-10-16,Corporate,France,Lyon,69001,368.3558581287077
CUST_0264,John Jones,,(555) 438-1369,2021.10.01,Retail,UK,Manchester,M1 1AE,7856.664875620298
CUST_0265,  Emily Garcia ,emily.garcia7@gmail.com,(555) 329-5749,27-Mar-2021,VIP,France,Paris,75001,204.08092296236953
CUST_0266,  William Johnson ,WILLIAM.JOHNSON55@GMAIL.COM,(555) 948-5118,07/25/2023,Wholesale,Germany,Berlin,10115,7642.709954337091
CUST_0267,Jane Williams,,555-499-6863,06-Apr-2022,Retail,Germany,Berlin,10115,8943.714488502415
CUST_0268,Café User,william.rodriguez49@gmail.com,,2023.07.30,Retail,UK,Manchester,M1 1AE,4385.115218466006
CUST_0269,John Johnson,john.johnson22@gmail.com,(555) 394-2225,19-Nov-2022,Retail,France,Paris,75001,5401.870483668203
CUST_0270,Emily Brown,,+1-555-647-4955,03/28/2021,Retail,USA,Chicago,,4822.135586914772
CUST_0271,  Robert Johnson ,robert.johnson15@gmail.com,(555) 973-9482,04/05/2023,Retail,UK,London,SW1A 1AA,3953.1653243720443
CUST_0272,  Emily Rodriguez ,emily.rodriguez44@gmail.com,+1-555-725-9192,14-Nov-2022,Retail,USA,Chicago,,8885.502900166566
CUST_0273,Robert Johnson,robert.johnson87@gmail.com,+1-555-419-7540,25-Jul-2023,Retail,USA,Los Angeles,90001,8949.941755632906
CUST_0274,Michael Smith,,,23-Nov-2021,Corporate,UK,Manchester,M1 1AE,3424.5820099511916
CUST_0275,Jessica Garcia,jessica.garcia70@gmail.com,+1-555-659-2816,2023.06.02,Wholesale,USA,Los Angeles,90001,6189.1905647455105
CUST_0276,John Johnson,,(555) 696-8716,2022-06-06,Corporate,France,Lyon,69001,9276.384865244056
CUST_0277,Jane Smith,jane.smith16@gmail.com,(555) 369-1491,07-Jul-2023,Retail,Canada,Toronto,M5H 2N2,9624.37913951938
CUST_0278,Michael Jones,,555-133-6538,2021.04.27,Retail,USA,New York,10001,5138.694500178271
CUST_0279,William Johnson,william.johnson39@gmail.com,5555315274,2021-01-24,Wholesale,USA,New York,,4582.965572314835
CUST_0280,François,ashley.brown62@gmail.com,(555) 305-6481,2023-04-11,Retail,France,Lyon,69001,2859.073727692405
CUST_0281,David Miller,,(555) 883-1973,2021-05-12,Retail,USA,Los Angeles,90001,9592.831544585059
CUST_0282,  Robert Davis ,robert.davis34@gmail.com,555-242-4346,06-Apr-2023,Corporate,USA,New York,10001,1513.861614281387
CUST_0283,Robert Miller,robert.miller28@gmail.com,+1-555-660-6400,2023-02-20,Corporate,USA,Chicago,60601,5840.312802872478
CUST_0284,Sarah Smith,sarah.smith1@gmail.com,(555) 875-2021,04/20/2021,Wholesale,Germany,Berlin,10115,2897.2476484345248
CUST_0285,Robert Johnson,ROBERT.JOHNSON95@GMAIL.COM,+1-555-341-9086,09/06/2021,Retail,Germany,Berlin,10115,2862.1820744431866
CUST_0286,William Smith,william.smith81@gmail.com,5551741579,2021.03.18,Corporate,France,Lyon,69001,4109.189015024265
CUST_0287,Ashley Johnson,,+1-555-454-2159,07/01/2021,Wholesale,Germany,Berlin,10115,9988.05006457498
CUST_0288,Ashley Smith,ashley.smith51@gmail.com,+1-555-526-2320,18-Jan-2022,Corporate,UK,Manchester,M1 1AE,644.1664377142384
CUST_0289,  Jane Garcia ,jane.garcia28@gmail.com,555-664-8844,03/08/2021,Corporate,France,Paris,75001,5827.564000214961
CUST_0290,William Johnson,,(555) 232-5432,07-Jun-2021,Corporate,France,Lyon,69001,917.464364549244
CUST_0291,David Jones,,(555) 840-1683,09-Aug-2022,Wholesale,UK,Manchester,M1 1AE,1629.7562169061378
CUST_0292,  Ashley Johnson ,ashley.johnson66@gmail.com,+1-555-206-1583,2023.04.01,Retail,USA,Los Angeles,90001,4451.673123551697
CUST_0293,David Davis,david.davis5@gmail.com,(555) 608-9316,2021-08-31,Wholesale,USA,Chicago,60601,5153.555300329769
CUST_0294,Robert Miller,robert.miller60gmail.com,,2023-03-09,Wholesale,USA,Chicago,60601,2662.0448428087875
CUST_0295,John Davis,JOHN.DAVIS80@GMAIL.COM,555-541-8824,03/31/2021,Corporate,USA,New York,10001,3232.9255956567204
CUST_0296,Michael Rodriguez,michael.rodriguez63@gmail.com,+1-555-410-4731,04-Jun-2023,Retail,UK,London,SW1A 1AA,960.9735005337373
CUST_0297,Emily Williams,emily.williams8@gmail.com,5551211906,2021-03-19,Retail,USA,Los Angeles,90001,3101.87586005808
CUST_0298,Robert Rodriguez,robert.rodriguez46@gmail.com,(555) 126-4214,2021-01-10,Corporate,USA,New York,10001,9668.928549867387
CUST_0299,David Williams,,5556477215,2023.01.11,Corporate,UK,London,SW1A 1AA,9452.60307855757
CUST_0300,David Garcia,david.garcia79@gmail.com,+1-555-798-1296,2021.01.14,VIP,USA,New York,10001,3415.2950723561516
CUST_0301,John Rodriguez,john.rodriguez59@gmail.com,(555) 665-8899,01/25/2023,Corporate,UK,London,SW1A 1AA,5751.453969159739
CUST_0302,  William Williams ,william.williams43@gmail.com,5551537342,07-Apr-2023,Wholesale,Germany,Berlin,10115,9104.99437199835
CUST_0303,Jane Smith,jane.smith39@gmail.com,555-884-7180,16-Dec-2021,Wholesale,USA,Chicago,,161.21984414487707
CUST_0304,John Martinez,JOHN.MARTINEZ46@GMAIL.COM,555-812-3051,2023.06.11,Corporate,UK,London,SW1A 1AA,8125.76734634216
CUST_0305,Ashley Miller,ashley.miller14@gmail.com,5555407993,2023-07-20,Wholesale,France,Lyon,69001,9488.858572610297
CUST_0306,William Rodriguez,,5556623257,25-Sep-2022,Wholesale,Canada,Toronto,M5H 2N2,1004.1247699022149
CUST_0307,Jane Jones,jane.jones45gmail.com,5552188175,2021.03.14,Retail,UK,London,SW1A 1AA,1698.3320917259182
CUST_0308,Emily Garcia,emily.garcia93@gmail.com,(555) 220-7024,2021.06.09,Retail,USA,Los Angeles,90001,9611.388397436418
CUST_0309,Emily Miller,emily.miller24@gmail.com,5554604172,08/20/2022,Corporate,USA,France,M1 1AE,5421.647422039428
CUST_0310,William Williams,william.williams52@gmail.com,5554518152,04-Oct-2022,Retail,Germany,Berlin,10115,240.54668127006465
CUST_0311,Michael Williams,,,2023.09.16,Retail,USA,Chicago,60601,2650.5567877589388
CUST_0312,Emily Martinez,,(555) 337-2507,2023.06.12,Retail,Germany,Berlin,10115,4554.44237526171
CUST_0313,José,david.brown13@gmail.com,+1-555-702-1164,20-Sep-2023,Retail,France,Lyon,69001,6959.7982191452
CUST_0314,Jane Williams,JANE.WILLIAMS56@GMAIL.COM,(555) 332-7767,2022.04.17,Retail,USA,New York,10001,7358.287743554316
CUST_0315,  Ashley Smith ,,5558659785,2022.10.09,Retail,USA,Los Angeles,90001,9954.672977962016
CUST_0316,Café User,WILLIAM.DAVIS26@GMAIL.COM,+1-555-681-1750,06/14/2023,VIP,USA,Chicago,60601,2946.3608738992143
CUST_0317,William Johnson,william.johnson11@gmail.com,5559211244,2021-12-05,Wholesale,USA,Chicago,60601,5428.379008497905
CUST_0318,David Johnson,david.johnson68@gmail.com,555-994-5094,03/16/2023,Retail,Germany,Berlin,10115,5379.90312381009
CUST_0319,David Johnson,david.johnson66@gmail.com,555-932-1931,12-Nov-2022,Retail,Germany,Berlin,10115,4115.888068527651
CUST_0320,Emily Martinez,emily.martinez20@gmail.com,+1-555-178-1928,2021.04.19,Wholesale,Germany,Berlin,10115,1774.70274903996
CUST_0321,Jessica Garcia,,(555) 229-8185,09/20/2022,Retail,USA,New York,10001,9776.819975520042
CUST_0322,Sarah Williams,sarah.williams16@gmail.com,5552845630,2021-05-05,Corporate,Germany,Berlin,10115,8547.840147999203
CUST_0323,Emily Johnson,emily.johnson63@gmail.com,,2021-02-27,Wholesale,UK,London,SW1A 1AA,5033.496980112948
CUST_0324,David Martinez,david.martinez1@gmail.com,(555) 458-5001,2022-12-23,Corporate,UK,London,SW1A 1AA,6072.129684571895
CUST_0325,Jane Brown,jane.brown20@gmail.com,5553993125,2021-05-23,Retail,UK,Manchester,M1 1AE,2349.884430240657
CUST_0326,Sarah Davis,SARAH.DAVIS99@GMAIL.COM,5557207517,2021.07.24,Wholesale,France,Lyon,69001,5483.491996878294
CUST_0327,Jessica Garcia,jessica.garcia85@gmail.com,,07/30/2023,Retail,USA,New York,10001,6980.2043179026105
CUST_0328,Ashley Jones,,5557722258,03-Feb-2023,VIP,France,Paris,75001,5200.153581027229
CUST_0329,Ashley Williams,ashley.williams29@gmail.com,555-178-5099,2023.08.07,Wholesale,USA,New York,10001,9903.823188790919
CUST_0330,Ashley Martinez,ashley.martinez61@gmail.com,5556564372,25-Mar-2021,Retail,USA,Los Angeles,90001,6152.282396852489
CUST_0331,Sarah Garcia,sarah.garcia51@gmail.com,555-606-6848,2021-07-10,Retail,France,Lyon,69001,3772.6397546624735
CUST_0332,Robert Williams,robert.williams48gmail.com,5559794609,2021-04-04,Retail,France,Lyon,69001,7744.3050733967975
CUST_0333,John Garcia,john.garcia39@gmail.com,+1-555-554-5959,06-Jan-2023,Wholesale,Germany,Berlin,10115,1787.5788646582564
CUST_0334,Café User,emily.brown47@gmail.com,5554755795,09/02/2023,Retail,Canada,Toronto,M5H 2N2,3906.706555692039
CUST_0335,Robert Jones,robert.jones55@gmail.com,5559895001,2021-04-04,Wholesale,UK,Manchester,M1 1AE,3534.8936087381
CUST_0336,Sarah Williams,SARAH.WILLIAMS24@GMAIL.COM,+1-555-639-5383,01/04/2021,Retail,USA,New York,10001,4374.8902415669945
CUST_0337,Sarah Davis,sarah.davis69@gmail.com,5554269870,03/20/2022,Wholesale,Germany,Berlin,10115,7839.620276694391
CUST_0338,Jessica Davis,JESSICA.DAVIS35@GMAIL.COM,(555) 615-2710,03/22/2023,Corporate,France,Lyon,69001,4893.3130184177335
CUST_0339,Sarah Jones,sarah.jones14@gmail.com,5551556679,2022-12-04,Corporate,Germany,Berlin,10115,7960.743057633031
CUST_0340,Jessica Rodriguez,jessica.rodriguez57@gmail.com,5555208966,27-Aug-2021,Corporate,Canada,Toronto,M5H 2N2,5807.240141084672
CUST_0341,  Jane Williams ,jane.williams85@gmail.com,(555) 386-2285,2021.08.04,Retail,Germany,Berlin,10115,3486.487403109798
CUST_0342,Ashley Johnson,ashley.johnson57@gmail.com,5553083246,21-Feb-2021,Retail,UK,London,,8118.789562466377
CUST_0343,David Williams,david.williams21@gmail.com,(555) 961-9535,2023.01.05,Wholesale,USA,New York,10001,2459.067738475607
CUST_0344,William Brown,william.brown18@gmail.com,,03/23/2021,Retail,Canada,Toronto,M5H 2N2,2321.3915000179754
CUST_0345,David Johnson,david.johnson46@gmail.com,,02/01/2022,Retail,USA,New York,10001,5094.578948142874
CUST_0346,Jane Smith,,(555) 225-7101,2021.11.25,Retail,France,Lyon,69001,2682.4075350246803
CUST_0347,William Smith,william.smith56@gmail.com,(555) 842-3325,10/03/2022,Retail,France,Paris,75001,189.96164601704157
CUST_0348,Ashley Martinez,ashley.martinez1@gmail.com,555-136-4851,2022.06.27,Retail,Canada,Toronto,M5H 2N2,6518.145520258135
CUST_0349,Robert Martinez,robert.martinez46@gmail.com,+1-555-815-8213,2021.07.17,Corporate,USA,Los Angeles,90001,5159.828832576741
CUST_0350,Emily Smith,emily.smith91@gmail.com,5557658434,03-May-2022,Retail,UK,Manchester,M1 1AE,4510.626363482295
CUST_0351,William Jones,WILLIAM.JONES26@GMAIL.COM,(555) 216-1348,2023.04.18,Wholesale,France,Lyon,69001,9672.988294721323
CUST_0352,William Rodriguez,invalid.email,5556101553,22-Jul-2021,Retail,Germany,Berlin,10115,5754.871921232845
CUST_0353,Jessica Williams,jessica.williams25@gmail.com,5553765554,27-Dec-2022,Wholesale,USA,Los Angeles,90001,8647.972620114906
CUST_0354,Sarah Miller,sarah.miller37@gmail.com,+1-555-702-7294,23-May-2022,Retail,Germany,Berlin,10115,1480.5573384310858
CUST_0355,Emily Martinez,,555-407-2384,09/12/2022,Corporate,France,Paris,75001,5735.143984981334
CUST_0356,David Williams,david.williams18gmail.com,(555) 161-5572,25-Dec-2022,Corporate,Germany,Berlin,10115,8692.99830463594
CUST_0357,Jessica Rodriguez,,(555) 975-7290,2021.07.10,Retail,France,Lyon,69001,5872.74699707099
CUST_0358,  William Johnson ,,(555) 607-1308,26-Apr-2022,VIP,USA,New York,,7208.340363457315
CUST_0359,Robert Garcia,robert.garcia96gmail.com,5559837268,2021.10.22,VIP,USA,Chicago,60601,3783.231321340853
CUST_0360,William Smith,william.smith43@gmail.com,,20-Jan-2023,Corporate,UK,Manchester,M1 1AE,1015.2502186669594
CUST_0361,Emily Martinez,emily.martinez5@gmail.com,+1-555-145-4677,2022-11-24,Corporate,UK,London,,4633.212921758007
CUST_0362,Michael Rodriguez,,,2022.08.30,Retail,Germany,Berlin,,4005.3459693046893
CUST_0363,Michael Davis,MICHAEL.DAVIS86@GMAIL.COM,5552888062,2023.06.05,Wholesale,Germany,London,75001,8683.895805551578
CUST_0364,Michael Williams,michael.williams26@gmail.com,+1-555-645-1856,01-Jun-2023,Retail,Germany,Berlin,10115,2515.553493289475
CUST_0365,Ashley Martinez,ashley.martinez62@gmail.com,(555) 776-5999,2021.03.04,Retail,UK,London,SW1A 1AA,9670.66885259757
CUST_0366,Michael Davis,michael.davis86@gmail.com,(555) 132-9872,03/30/2022,VIP,Canada,Toronto,M5H 2N2,9585.567386064511
CUST_0367,Sarah Smith,sarah.smith35gmail.com,,2021.07.09,Retail,UK,London,SW1A 1AA,2551.553266407243
CUST_0368,  Emily Davis ,emily.davis16@gmail.com,(555) 126-6508,04-Jun-2022,Corporate,France,Paris,75001,3545.714359225473
CUST_0369,Emily Johnson,emily.johnson54gmail.com,+1-555-948-5301,2021.01.07,Corporate,Germany,Berlin,10115,8966.00183465146
CUST_0370,David Garcia,david.garcia63@gmail.com,(555) 929-4547,2021-03-23,Corporate,USA,Chicago,60601,9669.559986871463
CUST_0371,Emily Smith,,(555) 875-1448,06/30/2021,VIP,UK,Manchester,M1 1AE,4490.047118076836
CUST_0372,Emily Rodriguez,emily.rodriguez64@gmail.com,5554498111,2023-09-25,Retail,France,Lyon,69001,3277.870751844888
CUST_0373,Sarah Miller,,,2021-07-22,Retail,France,Lyon,69001,5308.330731190266
CUST_0374,Jessica Davis,jessica.davis92@gmail.com,(555) 901-1935,2021-09-27,Retail,France,Paris,75001,6908.915143020775
CUST_0375,John Smith,john.smith17@gmail.com,,05/28/2021,Retail,Germany,Berlin,10115,2807.3977022123
CUST_0376,Sarah Johnson,sarah.johnson42@gmail.com,5556667358,19-Jun-2023,Retail,USA,Chicago,60601,7391.084428728821
CUST_0377,William Jones,william.jones97@gmail.com,555-838-5709,10-Jul-2022,Retail,UK,London,SW1A 1AA,611.4078354349463
CUST_0378,David Martinez,david.martinez98@gmail.com,+1-555-979-9761,13-Aug-2022,Corporate,UK,Manchester,M1 1AE,588.0154783677228
CUST_0379,William Martinez,,5555747944,2023.09.24,Wholesale,USA,Los Angeles,90001,3924.2482809408975
CUST_0380,Michael Miller,michael.miller65@gmail.com,5556869501,13-Jul-2021,Retail,Germany,Berlin,,3599.3846014011338
CUST_0381,Robert Garcia,robert.garcia93@gmail.com,,18-Dec-2022,Wholesale,USA,Chicago,60601,3224.7688321348073
CUST_0382,Café User,ashley.johnson95@gmail.com,+1-555-490-8656,05/07/2021,Retail,USA,Chicago,60601,4961.0956504222095
CUST_0383,William Jones,WILLIAM.JONES50@GMAIL.COM,5558634903,12/21/2022,Retail,UK,London,SW1A 1AA,3275.2624648845554
CUST_0384,Robert Brown,,+1-555-235-1248,19-Feb-2023,Corporate,USA,Chicago,60601,2003.35339283411
CUST_0385,William Miller,,555-387-5495,2021.03.19,Wholesale,Germany,Berlin,10115,3163.748535977149
CUST_0386,Sarah Garcia,sarah.garcia14@gmail.com,5551875094,12-Jul-2021,Corporate,USA,Los Angeles,90001,9751.552300821326
CUST_0387,Jessica Davis,jessica.davis3@gmail.com,555-889-9893,07/11/2021,Retail,France,Lyon,69001,4170.022828249001
CUST_0388,Ashley Smith,ashley.smith17@gmail.com,(555) 402-6530,19-May-2023,Corporate,Germany,Berlin,10115,4502.656490897524
CUST_0389,William Williams,,(555) 684-7465,26-Nov-2021,Wholesale,UK,Manchester,M1 1AE,5807.7954005162865
CUST_0390,Jessica Williams,jessica.williams45gmail.com,(555) 139-5493,14-Feb-2023,Wholesale,UK,London,SW1A 1AA,9835.073607300843
